Address,Property Type,Bedrooms,Main Image URL,Detail URL,Display Price,Date Sold
"6a, Warbeck Road, London, Greater London W12 8NT",FLAT,1,https://media.rightmove.co.uk/dir/81k/80881/65935244/80881_b44a8f32-3eb1-4d23-abbb-21bb9d3055c6_IMG_14_0000_max_135x100.jpg,https://www.rightmove.co.uk/house-prices/details/england-65935244-22157269?s=c078e2795c9726de90571cdc93f0c2dba5ce5b02d8289f2d72484524e8a6f24f,"£452,000",7 Jun 2017
"Flat 23, St. Edmunds Court, 13 - 18, St Edmunds Terrace, London, Greater London NW8 7QL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22052287?s=701169f99d083853e13626df637b1a0e91ffb412040d60d46c7f0f6bd798cbf6,"£640,000",25 Nov 2024
"Flat 23, St. Edmunds Court, 13 - 18, St Edmunds Terrace, London, Greater London NW8 7QL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22052287?s=701169f99d083853e13626df637b1a0e91ffb412040d60d46c7f0f6bd798cbf6,"£166,500",8 Dec 1997
"Flat 23, St. Edmunds Court, 13 - 18, St Edmunds Terrace, London, Greater London NW8 7QL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-22052287?s=701169f99d083853e13626df637b1a0e91ffb412040d60d46c7f0f6bd798cbf6,"£166,500",8 Dec 1997
"Flat 15, Galaxy House, 32, Leonard Street, London, Greater London EC2A 4LX",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21945436?s=b3aa5995a52f93b287f61451f6aa2559b03d6d7d15c4a31efd63a3ca352e09fc,"£915,000",25 Nov 2024
"Flat 15, Galaxy House, 32, Leonard Street, London, Greater London EC2A 4LX",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21945436?s=b3aa5995a52f93b287f61451f6aa2559b03d6d7d15c4a31efd63a3ca352e09fc,"£465,000",29 Jun 2004
"53, Marco Polo Tower, 6, Bonnet Street, London, Greater London E16 2AL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21942544?s=40721de532f69ad045f559f2c5745d75ba0533ddb17512992f03d70e84391a03,"£442,000",25 Nov 2024
"53, Marco Polo Tower, 6, Bonnet Street, London, Greater London E16 2AL",FLAT,,,https://www.rightmove.co.uk/house-prices/details/england-21942544?s=40721de532f69ad045f559f2c5745d75ba0533ddb17512992f03d70e84391a03,"£424,000",1 Jun 2021
"5, Burns Close, London, Greater London SW19 1TX",FLAT,0,https://media.rightmove.co.uk/dir/5k/4563/146209676/4563_MDS240062_IMG_11_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-146209676-22133554?s=717a17bf21fb1614e879e0799a294fec336ac851ba7569688989ef5b4ad37647,"£195,000",25 Nov 2024
"5, Burns Close, London, Greater London SW19 1TX",FLAT,0,https://media.rightmove.co.uk/dir/5k/4563/146209676/4563_MDS240062_IMG_11_0000_max_135x100.jpeg,https://www.rightmove.co.uk/house-prices/details/england-146209676-22133554?s=717a17bf21fb1614e879e0799a294fec336ac851ba7569688989ef5b4ad37647,"£59,950",22 Dec 1999
